3
60000
0.523069 0.594724 0.610494
0.717753 0.367611 0.591349
0.482914 0.476031 0.734975
0.680923 0.608446 0.407600
0.598116 0.561465 0.571851
0.600993 0.715151 0.356884
0.508927 0.598275 0.618919
0.551091 0.731364 0.401752
0.363414 0.692885 0.622768
0.602359 0.476889 0.640110
0.437406 0.438617 0.785042
0.550802 0.564524 0.614760
0.700496 0.499891 0.509328
0.507961 0.634563 0.582498
0.577506 0.590683 0.563542
0.635375 0.559102 0.532638
0.649806 0.560190 0.513749
0.657478 0.497381 0.565982
0.556158 0.739547 0.379154
0.572527 0.648151 0.502109
0.556409 0.558532 0.615184
0.609205 0.505834 0.610739
0.486660 0.645509 0.588625
0.622991 0.603452 0.497723
0.624908 0.620098 0.474307
0.539407 0.785542 0.303256
0.513378 0.591187 0.622047
0.222665 0.581078 0.782795
0.379094 0.756183 0.533362
0.542049 0.483321 0.687448
0.572782 0.700808 0.425193
0.293975 0.702221 0.648432
0.723811 0.567776 0.392082
0.553725 0.636636 0.536735
0.768238 0.451942 0.453385
0.564295 0.512952 0.646878
0.451840 0.487464 0.747141
0.655873 0.644250 0.393412
0.588375 0.684887 0.429819
0.630056 0.490301 0.602192
0.631249 0.393567 0.668304
0.521974 0.466783 0.713902
0.394016 0.613328 0.684529
0.717399 0.595936 0.360831
0.608327 0.611204 0.506328
0.529165 0.603153 0.596817
0.791813 0.373784 0.483030
0.591386 0.497086 0.634955
0.487045 0.789758 0.372919
0.652114 0.357464 0.668555
0.473435 0.720004 0.507398
0.738523 0.548406 0.392216
0.627249 0.666334 0.403184
0.523690 0.746445 0.410570
0.387825 0.585450 0.711926
0.504570 0.633982 0.586068
0.582312 0.599671 0.548914
0.520899 0.576156 0.629848
0.429798 0.691462 0.580649
0.620600 0.473550 0.624986
0.665921 0.538764 0.516026
0.600788 0.647319 0.469075
0.421711 0.765610 0.485800
0.458191 0.656022 0.599747
0.480101 0.677534 0.557182
0.384111 0.791398 0.475549
0.562859 0.762325 0.319453
0.639984 0.526412 0.559742
0.483782 0.663271 0.570988
0.530569 0.403937 0.745205
0.706379 0.511824 0.488942
0.630859 0.591461 0.502185
0.580483 0.602452 0.547805
0.667380 0.532193 0.520936
0.594800 0.337686 0.729508
0.571583 0.600626 0.559054
0.754266 0.543516 0.368339
0.578357 0.641310 0.504206
0.488769 0.403781 0.773347
0.635737 0.488031 0.598050
0.495457 0.446550 0.745061
0.600388 0.522570 0.605355
0.623976 0.569107 0.535510
0.496368 0.604430 0.623124
0.490224 0.670234 0.557196
0.563601 0.711105 0.420338
0.512970 0.491145 0.704016
0.557960 0.578949 0.594558
0.461875 0.304393 0.833077
0.569970 0.627165 0.530847
0.811969 0.319924 0.488216
0.717096 0.534323 0.447518
0.661204 0.533327 0.527610
0.277746 0.506400 0.816343
0.570849 0.613442 0.545730
0.614235 0.621616 0.486117
0.467456 0.467832 0.750079
0.601243 0.669815 0.435723
0.528595 0.618929 0.580959
0.372147 0.686913 0.624225
0.553842 0.403338 0.728408
0.543209 0.403311 0.736386
0.472294 0.596544 0.648902
0.651196 0.507198 0.564530
0.692865 0.330134 0.641054
0.526129 0.623475 0.578331
0.651265 0.580540 0.488699
0.570582 0.558421 0.602165
0.792639 0.387437 0.470761
0.529998 0.543888 0.650605
0.582483 0.642083 0.498440
0.555425 0.439532 0.705914
0.583058 0.658982 0.475169
0.514109 0.439614 0.736499
0.417662 0.615120 0.668720
0.586193 0.555858 0.589406
0.437569 0.771977 0.461070
0.407431 0.747628 0.524454
0.616321 0.450411 0.645971
0.486991 0.498944 0.716864
0.613300 0.665277 0.425757
0.486724 0.553213 0.676058
0.662797 0.671852 0.330629
0.577781 0.430071 0.693692
0.467914 0.568537 0.676625
0.497536 0.677453 0.541771
0.484047 0.506284 0.713705
0.584410 0.428026 0.689390
0.342398 0.465002 0.816417
0.597564 0.408790 0.689789
0.583557 0.551824 0.595778
0.198972 0.715296 0.669897
0.581804 0.610467 0.537433
0.652037 0.504276 0.566175
0.556384 0.570295 0.604318
0.552099 0.523831 0.648682
0.637116 0.639519 0.430230
0.664612 0.532307 0.524346
0.393429 0.229083 0.890357
0.530042 0.644355 0.551237
0.653098 0.515530 0.554700
0.739815 0.532403 0.411365
0.552232 0.563456 0.614457
0.582515 0.414913 0.698945
0.575428 0.603983 0.551440
0.485581 0.469366 0.737500
0.488410 0.511467 0.707005
0.467415 0.773004 0.428939
0.434398 0.623159 0.650362
0.536644 0.376813 0.755000
0.678196 0.542631 0.495582
0.684318 0.443431 0.578859
0.538609 0.558528 0.630831
0.749569 0.340402 0.567691
0.485000 0.693271 0.533057
0.687700 0.640812 0.341215
0.529787 0.410879 0.741960
0.811541 0.337420 0.477021
0.628094 0.582071 0.516422
0.727231 0.283857 0.624948
0.551490 0.535661 0.639473
0.646591 0.561982 0.515846
0.573787 0.383433 0.723704
0.398463 0.635399 0.661435
0.429426 0.465430 0.773931
0.580271 0.494229 0.647320
0.579093 0.651900 0.489569
0.709352 0.456237 0.537278
0.498014 0.601566 0.624580
0.639295 0.601003 0.479684
0.451975 0.562447 0.692367
0.262092 0.661819 0.702355
0.643546 0.594676 0.481881
0.542724 0.577085 0.610265
0.507274 0.682532 0.526140
0.562431 0.514611 0.647183
0.588716 0.509128 0.627855
0.487467 0.324966 0.810415
0.387413 0.674234 0.628745
0.695525 0.614783 0.371868
0.630911 0.414967 0.655556
0.772258 0.481220 0.414782
0.502334 0.747290 0.434992
0.568195 0.716401 0.404874
0.572078 0.646513 0.504725
0.683216 0.346819 0.642598
0.484810 0.695595 0.530195
0.660193 0.505961 0.555112
0.449136 0.616980 0.646229
0.570089 0.441211 0.693059
0.530769 0.613009 0.585239
0.651784 0.437573 0.619441
0.740385 0.562546 0.367931
0.509725 0.650226 0.563371
0.594142 0.672098 0.441905
0.717769 0.626341 0.304145
0.566203 0.571349 0.594117
0.474247 0.494559 0.728355
0.503239 0.606878 0.615182
0.396820 0.781958 0.480704
0.654558 0.466216 0.595144
0.449827 0.648900 0.613665
0.437085 0.743454 0.506194
0.456210 0.724462 0.516746
0.712573 0.521231 0.469636
0.635719 0.426259 0.643556
0.532736 0.467794 0.705239
0.405709 0.743897 0.531053
0.523367 0.525769 0.670562
0.757546 0.445219 0.477393
0.548580 0.638416 0.539894
0.468360 0.680624 0.563374
0.546535 0.549398 0.632029
0.564329 0.562338 0.604408
0.499681 0.637744 0.586176
0.618087 0.653204 0.437371
0.696316 0.507080 0.507950
0.665932 0.581493 0.467333
0.675911 0.323785 0.662048
0.479613 0.565322 0.671105
0.588968 0.538060 0.602999
0.640403 0.653880 0.402897
0.499356 0.553419 0.666612
0.403755 0.463385 0.788832
0.689298 0.599831 0.406288
0.679030 0.270238 0.682561
0.573607 0.525023 0.628749
0.540527 0.489122 0.684536
0.466126 0.547892 0.694652
0.732358 0.612258 0.297981
0.536250 0.648328 0.540469
0.499273 0.626730 0.598277
0.449200 0.541325 0.710765
0.467202 0.500508 0.728845
0.454311 0.750979 0.479199
0.457135 0.494932 0.738966
0.607108 0.669052 0.428707
0.579566 0.647377 0.494981
0.756586 0.496737 0.425240
0.759097 0.159436 0.631151
0.748540 0.456754 0.480691
0.617975 0.612870 0.492439
0.596813 0.602109 0.530357
0.381609 0.698206 0.605709
0.490876 0.586499 0.644252
0.635910 0.607197 0.476371
0.629054 0.558696 0.540509
0.594744 0.565640 0.571253
0.436961 0.542333 0.717593
0.624969 0.299178 0.721046
0.779778 0.383108 0.495151
0.714714 0.438392 0.544974
0.648699 0.523795 0.552113
0.558803 0.508929 0.654774
0.606780 0.453938 0.652501
0.528015 0.410192 0.743601
0.400415 0.736908 0.544642
0.597915 0.532477 0.599137
0.664966 0.380256 0.642826
0.549946 0.592152 0.588995
0.702432 0.538275 0.465671
0.631685 0.505595 0.587663
0.350664 0.821251 0.450091
0.633594 0.656664 0.409085
0.718670 0.450300 0.529852
0.524798 0.614653 0.588888
0.581630 0.354895 0.731954
0.723989 0.349682 0.594611
0.626393 0.446958 0.638640
0.615143 0.648738 0.448038
0.506728 0.735269 0.450117
0.437079 0.701252 0.563211
0.567844 0.457508 0.684281
0.455727 0.611026 0.647271
0.388265 0.618846 0.682847
0.674509 0.643897 0.361157
0.671099 0.301504 0.677289
0.709852 0.486200 0.509627
0.671161 0.443567 0.593963
0.414272 0.759791 0.501095
0.646184 0.186248 0.740107
0.623022 0.563531 0.542472
0.503855 0.518970 0.690507
0.618994 0.398333 0.676888
0.746884 0.425404 0.511073
0.469387 0.750549 0.465136
0.489037 0.413968 0.767772
0.678667 0.583574 0.445928
0.580025 0.512392 0.633266
0.398082 0.634244 0.662771
0.527102 0.593337 0.608371
0.575732 0.576512 0.579798
0.717651 0.565295 0.406717
0.526552 0.360790 0.769788
0.613774 0.703825 0.357648
0.551227 0.524577 0.648820
0.745676 0.496456 0.444409
0.497171 0.511994 0.700487
0.629068 0.548245 0.551090
0.602031 0.445642 0.662542
0.586434 0.401900 0.703257
0.560944 0.563627 0.606355
0.537421 0.730395 0.421547
0.628463 0.600720 0.494135
0.532462 0.508228 0.676897
0.583831 0.691711 0.425062
0.580535 0.495159 0.646372
0.566209 0.592469 0.573051
0.609977 0.488250 0.624131
0.523527 0.537186 0.661325
0.544108 0.573446 0.612459
0.389292 0.494998 0.776807
0.435456 0.847174 0.304426
0.544385 0.605623 0.580401
0.759410 0.520883 0.389842
0.561235 0.497034 0.661795
0.629272 0.573110 0.524940
0.577612 0.589960 0.564191
0.560892 0.581122 0.589659
0.718033 0.578313 0.387277
0.464014 0.479475 0.744845
0.708232 0.575296 0.409198
0.469968 0.622555 0.625744
0.518137 0.526873 0.673750
0.534403 0.498863 0.682311
0.554323 0.600801 0.575990
0.574089 0.442840 0.688705
0.518860 0.501223 0.692503
0.456595 0.556539 0.694108
0.353198 0.448789 0.820877
0.631407 0.655078 0.414968
0.317610 0.657980 0.682778
0.624451 0.575833 0.527709
0.496598 0.681978 0.536932
0.530130 0.671623 0.517576
0.457063 0.526840 0.716612
0.777261 0.523734 0.348667
0.487312 0.669691 0.560393
0.728585 0.403344 0.553604
0.509613 0.733544 0.449674
0.587304 0.609986 0.531969
0.632200 0.590962 0.501085
0.431070 0.480360 0.763827
0.569742 0.458664 0.681925
0.628814 0.436724 0.643323
0.780676 0.587416 0.213279
0.555986 0.617442 0.556458
0.536496 0.561767 0.629754
0.541458 0.394388 0.742483
0.540443 0.494867 0.680462
0.607786 0.532702 0.588918
0.502336 0.777163 0.379046
0.535824 0.502145 0.678781
0.757065 0.623035 0.196671
0.535466 0.730743 0.423427
0.671999 0.365946 0.643817
0.481214 0.586048 0.651906
0.321456 0.777231 0.540904
0.677748 0.504532 0.534888
0.442170 0.746132 0.497767
0.413386 0.526294 0.743053
0.851929 0.320406 0.414194
0.465460 0.743835 0.479642
0.330511 0.747748 0.575878
0.617529 0.612079 0.493981
0.365824 0.650213 0.665880
0.448290 0.643253 0.620694
0.478905 0.551988 0.682612
0.433340 0.608040 0.665209
0.692311 0.505175 0.515271
0.102066 0.665441 0.739439
0.607780 0.660326 0.441104
0.519144 0.702725 0.486485
0.464296 0.757282 0.459296
0.443175 0.759519 0.476158
0.545530 0.440079 0.713251
0.508625 0.789211 0.344160
0.566664 0.539321 0.622917
0.426285 0.714046 0.555355
0.758732 0.509158 0.406305
0.477353 0.524723 0.704840
0.526987 0.553408 0.644999
0.710968 0.480906 0.513083
0.413001 0.648409 0.639528
0.516443 0.609004 0.601997
0.683712 0.576570 0.447331
0.584033 0.553951 0.593333
0.662327 0.628918 0.407167
0.627049 0.469865 0.621318
0.638193 0.527595 0.560672
0.704981 0.418442 0.572633
0.451352 0.602446 0.658286
0.580256 0.672977 0.458699
0.342105 0.742202 0.576281
0.432845 0.777560 0.456120
0.705765 0.591461 0.389961
0.270142 0.708267 0.652212
0.512399 0.492187 0.703704
0.631083 0.517242 0.578096
0.697680 0.519109 0.493730
0.607499 0.332358 0.721445
0.528709 0.501272 0.684976
0.361425 0.406774 0.838991
0.496810 0.608312 0.618981
0.343530 0.702529 0.623249
0.637385 0.574094 0.513962
0.578954 0.623422 0.525506
0.519961 0.461827 0.718580
0.746141 0.580663 0.325736
0.473393 0.704162 0.529203
0.722019 0.397206 0.566494
0.779688 0.416276 0.467761
0.353293 0.446131 0.822284
0.507843 0.738419 0.443659
0.591926 0.489747 0.640134
0.647577 0.519824 0.557160
0.508359 0.522367 0.684619
0.374124 0.407461 0.833071
0.583979 0.391733 0.710995
0.639155 0.586097 0.497966
0.705038 0.295170 0.644823
0.532669 0.655280 0.535603
0.319525 0.633610 0.704586
0.680697 0.554456 0.478779
0.551094 0.573076 0.606531
0.767514 0.494214 0.408258
0.585257 0.573484 0.573228
0.445062 0.543307 0.711855
0.601678 0.490491 0.630399
0.644383 0.454621 0.614891
0.481881 0.446730 0.753806
0.786986 0.163896 0.594803
0.378221 0.726483 0.573734
0.858724 0.331074 0.391130
0.553413 0.560566 0.616036
0.673075 0.359117 0.646533
0.639591 0.526454 0.560152
0.627985 0.551155 0.549421
0.325312 0.588588 0.740092
0.639085 0.406318 0.653052
0.342641 0.580889 0.738352
0.695229 0.511677 0.504820
0.691000 0.541647 0.478683
0.601450 0.676616 0.424791
0.697529 0.618422 0.361950
0.731393 0.434278 0.525801
0.607287 0.444776 0.658314
0.357455 0.555833 0.750517
0.514482 0.592631 0.619756
0.234379 0.764194 0.600894
0.559035 0.628662 0.540614
0.675690 0.528689 0.513742
0.468287 0.561529 0.682197
0.547973 0.759995 0.349476
0.623913 0.736649 0.260922
0.770427 0.499800 0.395779
0.589452 0.447621 0.672444
0.565362 0.325136 0.758058
0.576136 0.628229 0.522872
0.350187 0.622445 0.699951
0.416663 0.501203 0.758411
0.691353 0.483519 0.536881
0.540698 0.496792 0.678855
0.282134 0.822523 0.493819
0.635905 0.666862 0.388484
0.552280 0.763288 0.335229
0.500422 0.519528 0.692581
0.479325 0.577310 0.661029
0.544168 0.580221 0.605991
0.610591 0.516999 0.599909
0.545492 0.627990 0.555038
0.601084 0.499878 0.623554
0.387060 0.718215 0.578231
0.591277 0.533415 0.604864
0.613933 0.466502 0.636760
0.657749 0.508463 0.555727
0.578051 0.718919 0.386021
0.498946 0.621689 0.603784
0.671346 0.540915 0.506661
0.591174 0.639931 0.490919
0.558665 0.560719 0.611136
0.604143 0.577785 0.548794
0.695418 0.323343 0.641750
0.655440 0.411418 0.633351
0.580306 0.687266 0.436933
0.455623 0.531254 0.714266
0.520015 0.725333 0.451084
0.627172 0.535467 0.565623
0.531945 0.545167 0.647941
0.540871 0.508808 0.669756
0.526758 0.555735 0.643183
0.423043 0.761952 0.490371
0.672107 0.461570 0.578987
0.646100 0.378143 0.662995
0.283999 0.600284 0.747666
0.470573 0.587416 0.658410
0.704113 0.436652 0.559964
0.571900 0.672007 0.470465
0.235664 0.649906 0.722555
0.454932 0.730301 0.509604
0.496475 0.465363 0.732769
0.610932 0.641059 0.464549
0.456414 0.770725 0.444600
0.611953 0.499168 0.613470
0.524651 0.601857 0.602088
0.473075 0.694966 0.541500
0.431146 0.551884 0.713818
0.646402 0.570425 0.506734
0.620714 0.464609 0.631548
0.466730 0.587993 0.660627
0.709256 0.399158 0.581058
0.499659 0.696767 0.514643
0.408926 0.607579 0.680902
0.553843 0.449302 0.700989
0.641539 0.423261 0.639749
0.403011 0.734739 0.545655
0.281690 0.637697 0.716933
0.431565 0.665211 0.609300
0.416591 0.760861 0.497537
0.603648 0.604470 0.519832
0.641443 0.591322 0.488763
0.657134 0.636723 0.403433
0.524083 0.742822 0.416597
0.451255 0.763063 0.462714
0.399841 0.631693 0.664147
0.545203 0.687485 0.479706
0.711891 0.640044 0.289059
0.701678 0.620851 0.349559
0.709973 0.398870 0.580380
0.537323 0.695585 0.476913
0.549363 0.484720 0.680622
0.460104 0.738261 0.493230
0.561067 0.622912 0.545146
0.660271 0.576741 0.481053
0.478465 0.611433 0.630254
0.500646 0.729713 0.465695
0.392108 0.779242 0.488910
0.643736 0.411165 0.645405
0.599650 0.666311 0.443226
0.286568 0.861065 0.420054
0.567692 0.670942 0.477034
0.537590 0.527508 0.657824
0.722751 0.413790 0.553542
0.586752 0.598134 0.545856
0.530988 0.492809 0.689341
0.425912 0.617064 0.661688
0.248211 0.692306 0.677572
0.736154 0.510747 0.444088
0.517329 0.604576 0.605689
0.505785 0.471268 0.722556
0.661744 0.313904 0.680852
0.393330 0.438677 0.807994
0.507581 0.587889 0.629879
0.693747 0.527137 0.490757
0.664102 0.614394 0.426014
0.573907 0.362501 0.734319
0.667207 0.467396 0.579979
0.441211 0.736536 0.512686
0.779785 0.319531 0.538364
0.566265 0.620653 0.542341
0.581107 0.697037 0.420065
0.410983 0.557788 0.721086
0.581467 0.586485 0.563854
0.679001 0.645552 0.349601
0.475540 0.695660 0.538441
0.647913 0.675342 0.352310
0.622124 0.509635 0.594335
0.715378 0.629026 0.304237
0.651743 0.542548 0.529974
0.613961 0.374472 0.694855
0.601535 0.549856 0.579494
0.659607 0.564549 0.496188
0.650217 0.516332 0.557332
0.433207 0.429559 0.792345
0.723685 0.487864 0.488128
0.613025 0.549892 0.567291
0.644888 0.596476 0.477845
0.609901 0.478667 0.631584
0.600488 0.545186 0.584967
0.281697 0.520511 0.806049
0.504089 0.708948 0.493241
0.652823 0.427886 0.625089
0.510813 0.539622 0.669237
0.490247 0.645441 0.585716
0.541132 0.639228 0.546410
0.410973 0.694982 0.590001
0.496723 0.679115 0.540434
0.761830 0.455734 0.460349
0.520032 0.617295 0.590351
0.477666 0.364818 0.799214
0.542713 0.549089 0.635581
0.677634 0.392572 0.621851
0.531466 0.591834 0.606033
0.568196 0.609226 0.553170
0.557462 0.505169 0.658817
0.242017 0.793578 0.558266
0.550850 0.700853 0.453178
0.793918 0.336995 0.506092
0.432400 0.710472 0.555211
0.466623 0.609965 0.640473
0.567433 0.659770 0.492670
0.530109 0.755696 0.384587
0.607574 0.567894 0.555294
0.623328 0.510585 0.592254
0.391742 0.544145 0.741920
0.612210 0.489877 0.620661
0.623899 0.649411 0.434758
0.520995 0.695645 0.494614
0.476743 0.518216 0.710048
0.532365 0.608006 0.588996
0.552573 0.281279 0.784567
0.663111 0.606758 0.438324
0.644131 0.442242 0.624113
0.577823 0.535108 0.616264
0.517261 0.651756 0.554667
0.646078 0.454034 0.613544
0.376527 0.639333 0.670434
0.682503 0.568519 0.459320
0.496408 0.525461 0.690992
0.609164 0.565817 0.555671
0.549610 0.658413 0.514220
0.645828 0.353487 0.676722
0.622888 0.490119 0.609750
0.485755 0.700365 0.523001
0.613292 0.501382 0.610319
0.497515 0.585148 0.640375
0.713993 0.545784 0.438558
0.586367 0.606201 0.537303
0.452778 0.643456 0.617216
0.347529 0.584946 0.732845
0.730125 0.425641 0.534553
0.582146 0.517906 0.626801
0.486541 0.667247 0.563967
0.676157 0.521851 0.520080
0.444775 0.555404 0.702639
0.239211 0.734177 0.635423
0.550819 0.509704 0.660909
0.410532 0.631488 0.657789
0.419920 0.776748 0.469393
0.466884 0.611611 0.638711
0.634276 0.553947 0.539293
0.604447 0.660165 0.445899
0.554444 0.545837 0.628215
0.718755 0.273158 0.639356
0.609763 0.467434 0.640074
0.395238 0.777417 0.489296
0.632007 0.182152 0.753252
0.648262 0.518523 0.557576
0.519022 0.559066 0.646577
0.558800 0.647955 0.517587
0.568604 0.528610 0.630287
0.470048 0.625501 0.622739
0.529217 0.578574 0.620630
0.439841 0.767245 0.466771
0.506330 0.455872 0.731991
0.846283 0.417005 0.331529
0.630506 0.515206 0.580538
0.618518 0.534394 0.576072
0.427703 0.682451 0.592732
0.588431 0.539116 0.602580
0.664816 0.510096 0.545731
0.692407 0.598100 0.403545
0.498407 0.748697 0.437084
0.569787 0.490961 0.659014
0.538782 0.632694 0.556248
0.525341 0.531959 0.664106
0.680776 0.509199 0.526556
0.619361 0.636288 0.459923
0.735506 0.486737 0.471295
0.600042 0.527400 0.601498
0.531235 0.603807 0.594312
0.837680 0.375747 0.396366
0.514778 0.485520 0.706594
0.439840 0.543297 0.715101
0.632324 0.525328 0.569383
0.609684 0.555099 0.565819
0.597408 0.488351 0.636095
0.728699 0.408581 0.549599
0.468149 0.580176 0.666508
0.497172 0.750614 0.435200
0.613518 0.641257 0.460853
0.629592 0.658143 0.412870
0.438650 0.616755 0.653605
0.606371 0.607759 0.512780
0.521253 0.577242 0.628560
0.540492 0.465671 0.700728
0.425304 0.650328 0.629437
0.765358 0.229177 0.601419
0.517548 0.640028 0.567898
0.600288 0.652623 0.462318
0.649123 0.596194 0.472432
0.431153 0.577293 0.693426
0.558194 0.680876 0.474160
0.589617 0.602626 0.537767
0.528201 0.498645 0.687282
0.545016 0.643861 0.537029
0.579662 0.655836 0.483603
0.612069 0.661124 0.433920
0.477748 0.740360 0.472889
0.488718 0.735985 0.468489
0.522870 0.709366 0.472660
0.660171 0.473358 0.583186
0.682968 0.515704 0.517305
0.546409 0.489791 0.679369
0.420099 0.570941 0.705367
0.476333 0.652486 0.589380
0.708486 0.538990 0.455563
0.688758 0.542246 0.481229
0.573692 0.643838 0.506311
0.668224 0.407044 0.622729
0.472412 0.670185 0.572433
0.338947 0.656994 0.673404
0.392077 0.344743 0.852894
0.702921 0.674274 0.226399
0.684094 0.509439 0.522003
0.597115 0.496520 0.630017
0.504214 0.421428 0.753768
0.554898 0.764447 0.328191
0.739067 0.522406 0.425291
0.741104 0.466148 0.483189
0.669784 0.477197 0.568922
0.517811 0.380757 0.766091
0.477414 0.671264 0.566993
0.546107 0.647490 0.531531
0.533390 0.512491 0.672939
0.556509 0.707164 0.436139
0.441996 0.473505 0.761862
0.560918 0.651949 0.510230
0.448914 0.662802 0.599308
0.589536 0.370538 0.717738
0.680321 0.627484 0.378718
0.738454 0.455670 0.497042
0.532163 0.542039 0.650381
0.646068 0.425900 0.633408
0.771501 0.481313 0.416082
0.546617 0.481001 0.685454
0.532489 0.582276 0.614337
0.495564 0.765207 0.410943
0.766258 0.427805 0.479407
0.578017 0.349447 0.737417
0.502401 0.698211 0.509995
0.211191 0.670655 0.711070
0.499427 0.458152 0.735302
0.474238 0.692879 0.543155
0.701632 0.333033 0.629922
0.699602 0.659538 0.274895
0.619619 0.633051 0.464024
0.743787 0.408828 0.528811
0.506662 0.633325 0.584973
0.505964 0.557471 0.658199
0.717120 0.352088 0.601475
0.580948 0.454801 0.675022
0.472725 0.585301 0.658752
0.702275 0.413149 0.579756
0.401193 0.649930 0.645472
0.420257 0.742676 0.521360
0.431279 0.803987 0.409394
0.590743 0.562163 0.578788
0.639345 0.449234 0.624040
0.405355 0.605633 0.684760
0.521459 0.548785 0.653388
0.796365 0.508081 0.328110
0.416130 0.589046 0.692720
0.666765 0.516466 0.537296
0.508774 0.585631 0.631020
0.581665 0.705694 0.404552
0.331687 0.478383 0.813101
0.555684 0.472419 0.684131
0.610367 0.549828 0.570211
0.681535 0.708800 0.181968
0.532285 0.818370 0.216664
0.610732 0.352758 0.708920
0.616867 0.303348 0.726261
0.488515 0.482316 0.727134
0.670269 0.552937 0.494975
0.610781 0.424122 0.668630
0.557136 0.651446 0.514993
0.403213 0.602645 0.688650
0.352715 0.586619 0.729020
0.605134 0.580903 0.544394
0.450049 0.717892 0.531119
0.683572 0.681789 0.260564
0.640799 0.631470 0.436604
0.469037 0.693873 0.546392
0.594167 0.618033 0.514781
0.511120 0.560832 0.651324
0.769589 0.459418 0.443473
0.618878 0.456014 0.639563
0.540306 0.655154 0.528056
0.654944 0.511005 0.556707
0.617301 0.395912 0.679848
0.480796 0.830560 0.281078
0.665657 0.599136 0.444901
0.724037 0.421988 0.545615
0.661485 0.547251 0.512791
0.555984 0.674963 0.485083
0.661815 0.483903 0.572571
0.687959 0.422050 0.590412
0.769756 0.485994 0.413866
0.724186 0.564008 0.396798
0.478395 0.750485 0.455973
0.767839 0.546557 0.334212
0.570787 0.584383 0.576801
0.474828 0.732407 0.487973
0.686915 0.330252 0.647364
0.550426 0.579260 0.601240
0.574004 0.734273 0.362440
0.506970 0.633796 0.584196
0.528053 0.626814 0.572943
0.547596 0.462646 0.697207
0.742704 0.352400 0.569391
0.540856 0.565030 0.623069
0.552832 0.627686 0.548076
0.524672 0.558622 0.642386
0.678976 0.526321 0.511838
0.640246 0.568841 0.516240
0.519577 0.718367 0.462589
0.490198 0.572446 0.657277
0.538416 0.604615 0.586983
0.555178 0.457959 0.694298
0.464585 0.601863 0.649555
0.616311 0.467319 0.633856
0.485660 0.705301 0.516416
0.690759 0.625918 0.362048
0.530232 0.608147 0.590772
0.614119 0.440364 0.654933
0.478847 0.655325 0.584171
0.602884 0.387692 0.697299
0.479596 0.614415 0.626484
0.582622 0.587969 0.561110
0.584861 0.525299 0.618060
0.623478 0.698553 0.351141
0.489465 0.409507 0.769888
0.551581 0.597213 0.582319
0.690232 0.407249 0.598104
0.543686 0.456567 0.704239
0.415003 0.681110 0.603210
0.554920 0.651998 0.516683
0.603716 0.597756 0.527461
0.697073 0.483985 0.529007
0.917539 0.285276 0.277021
0.640035 0.379125 0.668296
0.672500 0.569517 0.472646
0.580047 0.520611 0.626507
0.626366 0.487507 0.608278
0.450704 0.662396 0.598413
0.564912 0.611909 0.553572
0.416892 0.732131 0.538689
0.514474 0.612896 0.599729
0.717629 0.495322 0.489555
0.374582 0.431646 0.820591
0.610816 0.669421 0.422823
0.546913 0.514296 0.660595
0.700448 0.427381 0.571592
0.534007 0.623524 0.571011
0.651582 0.573403 0.496638
